No,Sex,Genotype,Food,Rep,time
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,47.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,50.0
27.0,F,2O,I,4.0,52.0
27.0,F,2O,I,4.0,52.0
27.0,F,2O,I,4.0,52.0
27.0,F,2O,I,4.0,54.0
27.0,F,2O,I,4.0,54.0
27.0,F,2O,I,4.0,57.0
31.0,F,22,I,1.0,8.0
31.0,F,22,I,1.0,8.0
31.0,F,22,I,1.0,15.0
31.0,F,22,I,1.0,15.0
31.0,F,22,I,1.0,15.0
31.0,F,22,I,1.0,17.0
31.0,F,22,I,1.0,19.0
31.0,F,22,I,1.0,22.0
31.0,F,22,I,1.0,22.0
31.0,F,22,I,1.0,22.0
31.0,F,22,I,1.0,26.0
31.0,F,22,I,1.0,28.0
31.0,F,22,I,1.0,28.0
31.0,F,22,I,1.0,28.0
31.0,F,22,I,1.0,31.0
31.0,F,22,I,1.0,31.0
31.0,F,22,I,1.0,34.0
31.0,F,22,I,1.0,34.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,36.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,39.0
31.0,F,22,I,1.0,42.0
31.0,F,22,I,1.0,42.0
31.0,F,22,I,1.0,42.0
31.0,F,22,I,1.0,42.0
31.0,F,22,I,1.0,42.0
31.0,F,22,I,1.0,45.0
31.0,F,22,I,1.0,47.0
31.0,F,22,I,1.0,47.0
31.0,F,22,I,1.0,47.0
31.0,F,22,I,1.0,50.0
31.0,F,22,I,1.0,50.0
31.0,F,22,I,1.0,50.0
31.0,F,22,I,1.0,50.0
31.0,F,22,I,1.0,52.0
31.0,F,22,I,1.0,52.0
31.0,F,22,I,1.0,52.0
31.0,F,22,I,1.0,54.0
31.0,F,22,I,1.0,54.0
31.0,F,22,I,1.0,57.0
31.0,F,22,I,1.0,59.0
31.0,F,22,I,1.0,66.0
33.0,F,22,I,2.0,5.0
33.0,F,22,I,2.0,8.0
33.0,F,22,I,2.0,15.0
33.0,F,22,I,2.0,17.0
33.0,F,22,I,2.0,19.0
33.0,F,22,I,2.0,22.0
33.0,F,22,I,2.0,22.0
33.0,F,22,I,2.0,22.0
33.0,F,22,I,2.0,22.0
33.0,F,22,I,2.0,22.0
33.0,F,22,I,2.0,22.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,24.0
33.0,F,22,I,2.0,26.0
33.0,F,22,I,2.0,26.0
33.0,F,22,I,2.0,26.0
33.0,F,22,I,2.0,26.0
33.0,F,22,I,2.0,26.0
33.0,F,22,I,2.0,26.0
33.0,F,22,I,2.0,26.0
33.0,F,22,I,2.0,28.0
33.0,F,22,I,2.0,28.0
33.0,F,22,I,2.0,28.0
33.0,F,22,I,2.0,31.0
33.0,F,22,I,2.0,31.0
33.0,F,22,I,2.0,34.0
33.0,F,22,I,2.0,34.0
33.0,F,22,I,2.0,34.0
33.0,F,22,I,2.0,36.0
33.0,F,22,I,2.0,39.0
33.0,F,22,I,2.0,39.0
33.0,F,22,I,2.0,42.0
33.0,F,22,I,2.0,42.0
33.0,F,22,I,2.0,42.0
33.0,F,22,I,2.0,45.0
33.0,F,22,I,2.0,45.0
33.0,F,22,I,2.0,45.0
33.0,F,22,I,2.0,47.0
33.0,F,22,I,2.0,47.0
33.0,F,22,I,2.0,52.0
35.0,F,22,I,3.0,5.0
35.0,F,22,I,3.0,8.0
35.0,F,22,I,3.0,8.0
35.0,F,22,I,3.0,8.0
35.0,F,22,I,3.0,10.0
35.0,F,22,I,3.0,19.0
35.0,F,22,I,3.0,22.0
35.0,F,22,I,3.0,24.0
35.0,F,22,I,3.0,26.0
35.0,F,22,I,3.0,31.0
35.0,F,22,I,3.0,31.0
35.0,F,22,I,3.0,31.0
35.0,F,22,I,3.0,31.0
35.0,F,22,I,3.0,34.0
35.0,F,22,I,3.0,34.0
35.0,F,22,I,3.0,34.0
35.0,F,22,I,3.0,36.0
35.0,F,22,I,3.0,36.0
35.0,F,22,I,3.0,36.0
35.0,F,22,I,3.0,36.0
35.0,F,22,I,3.0,36.0
35.0,F,22,I,3.0,39.0
35.0,F,22,I,3.0,39.0
35.0,F,22,I,3.0,39.0
35.0,F,22,I,3.0,39.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,42.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,45.0
35.0,F,22,I,3.0,47.0
35.0,F,22,I,3.0,47.0
35.0,F,22,I,3.0,47.0
35.0,F,22,I,3.0,47.0
35.0,F,22,I,3.0,47.0
35.0,F,22,I,3.0,47.0
35.0,F,22,I,3.0,47.0
35.0,F,22,I,3.0,50.0
35.0,F,22,I,3.0,50.0
35.0,F,22,I,3.0,50.0
35.0,F,22,I,3.0,52.0
35.0,F,22,I,3.0,52.0
35.0,F,22,I,3.0,52.0
35.0,F,22,I,3.0,54.0
35.0,F,22,I,3.0,54.0
35.0,F,22,I,3.0,57.0
35.0,F,22,I,3.0,57.0
35.0,F,22,I,3.0,59.0
35.0,F,22,I,3.0,59.0
35.0,F,22,I,3.0,59.0
35.0,F,22,I,3.0,59.0
35.0,F,22,I,3.0,59.0
35.0,F,22,I,3.0,61.0
35.0,F,22,I,3.0,68.0
37.0,F,22,I,4.0,8.0
37.0,F,22,I,4.0,22.0
37.0,F,22,I,4.0,24.0
37.0,F,22,I,4.0,24.0
37.0,F,22,I,4.0,26.0
37.0,F,22,I,4.0,28.0
37.0,F,22,I,4.0,28.0
37.0,F,22,I,4.0,31.0
37.0,F,22,I,4.0,31.0
37.0,F,22,I,4.0,31.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,34.0
37.0,F,22,I,4.0,36.0
37.0,F,22,I,4.0,36.0
37.0,F,22,I,4.0,36.0
37.0,F,22,I,4.0,36.0
37.0,F,22,I,4.0,39.0
37.0,F,22,I,4.0,39.0
37.0,F,22,I,4.0,39.0
37.0,F,22,I,4.0,42.0
37.0,F,22,I,4.0,42.0
37.0,F,22,I,4.0,42.0
37.0,F,22,I,4.0,42.0
37.0,F,22,I,4.0,42.0
37.0,F,22,I,4.0,45.0
37.0,F,22,I,4.0,45.0
37.0,F,22,I,4.0,45.0
37.0,F,22,I,4.0,45.0
37.0,F,22,I,4.0,45.0
37.0,F,22,I,4.0,45.0
37.0,F,22,I,4.0,45.0
37.0,F,22,I,4.0,47.0
37.0,F,22,I,4.0,47.0
37.0,F,22,I,4.0,47.0
37.0,F,22,I,4.0,47.0
37.0,F,22,I,4.0,47.0
37.0,F,22,I,4.0,50.0
37.0,F,22,I,4.0,50.0
37.0,F,22,I,4.0,52.0
37.0,F,22,I,4.0,52.0
37.0,F,22,I,4.0,52.0
37.0,F,22,I,4.0,54.0
37.0,F,22,I,4.0,54.0
37.0,F,22,I,4.0,57.0
37.0,F,22,I,4.0,59.0
37.0,F,22,I,4.0,59.0
37.0,F,22,I,4.0,64.0
2.0,F,OO,III,1.0,10.0
2.0,F,OO,III,1.0,12.0
2.0,F,OO,III,1.0,15.0
2.0,F,OO,III,1.0,15.0
2.0,F,OO,III,1.0,15.0
2.0,F,OO,III,1.0,15.0
2.0,F,OO,III,1.0,15.0
2.0,F,OO,III,1.0,15.0
2.0,F,OO,III,1.0,15.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,17.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,19.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,22.0
2.0,F,OO,III,1.0,24.0
2.0,F,OO,III,1.0,24.0
2.0,F,OO,III,1.0,24.0
2.0,F,OO,III,1.0,26.0
2.0,F,OO,III,1.0,26.0
2.0,F,OO,III,1.0,26.0
2.0,F,OO,III,1.0,26.0
2.0,F,OO,III,1.0,28.0
2.0,F,OO,III,1.0,28.0
2.0,F,OO,III,1.0,28.0
2.0,F,OO,III,1.0,31.0
4.0,F,OO,III,2.0,15.0
4.0,F,OO,III,2.0,15.0
4.0,F,OO,III,2.0,15.0
4.0,F,OO,III,2.0,15.0
4.0,F,OO,III,2.0,15.0
4.0,F,OO,III,2.0,15.0
4.0,F,OO,III,2.0,15.0
4.0,F,OO,III,2.0,15.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,17.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,19.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,22.0
4.0,F,OO,III,2.0,24.0
4.0,F,OO,III,2.0,24.0
6.0,F,OO,III,3.0,12.0
6.0,F,OO,III,3.0,12.0
6.0,F,OO,III,3.0,15.0
6.0,F,OO,III,3.0,15.0
6.0,F,OO,III,3.0,15.0
6.0,F,OO,III,3.0,15.0
6.0,F,OO,III,3.0,15.0
6.0,F,OO,III,3.0,15.0
6.0,F,OO,III,3.0,17.0
6.0,F,OO,III,3.0,17.0
6.0,F,OO,III,3.0,17.0
6.0,F,OO,III,3.0,17.0
6.0,F,OO,III,3.0,17.0
6.0,F,OO,III,3.0,17.0
6.0,F,OO,III,3.0,17.0
6.0,F,OO,III,3.0,19.0
6.0,F,OO,III,3.0,19.0
6.0,F,OO,III,3.0,19.0
6.0,F,OO,III,3.0,19.0
6.0,F,OO,III,3.0,19.0
6.0,F,OO,III,3.0,19.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,22.0
6.0,F,OO,III,3.0,24.0
6.0,F,OO,III,3.0,24.0
6.0,F,OO,III,3.0,24.0
6.0,F,OO,III,3.0,24.0
6.0,F,OO,III,3.0,24.0
6.0,F,OO,III,3.0,24.0
6.0,F,OO,III,3.0,24.0
6.0,F,OO,III,3.0,24.0
6.0,F,OO,III,3.0,26.0
6.0,F,OO,III,3.0,26.0
6.0,F,OO,III,3.0,26.0
6.0,F,OO,III,3.0,28.0
6.0,F,OO,III,3.0,28.0
6.0,F,OO,III,3.0,28.0
6.0,F,OO,III,3.0,28.0
6.0,F,OO,III,3.0,42.0
8.0,F,OO,III,4.0,8.0
8.0,F,OO,III,4.0,10.0
8.0,F,OO,III,4.0,12.0
8.0,F,OO,III,4.0,12.0
8.0,F,OO,III,4.0,12.0
8.0,F,OO,III,4.0,12.0
8.0,F,OO,III,4.0,15.0
8.0,F,OO,III,4.0,15.0
8.0,F,OO,III,4.0,15.0
8.0,F,OO,III,4.0,15.0
8.0,F,OO,III,4.0,15.0
8.0,F,OO,III,4.0,15.0
8.0,F,OO,III,4.0,15.0
8.0,F,OO,III,4.0,15.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,17.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,19.0
8.0,F,OO,III,4.0,22.0
8.0,F,OO,III,4.0,22.0
8.0,F,OO,III,4.0,22.0
8.0,F,OO,III,4.0,22.0
8.0,F,OO,III,4.0,22.0
8.0,F,OO,III,4.0,22.0
8.0,F,OO,III,4.0,24.0
8.0,F,OO,III,4.0,24.0
8.0,F,OO,III,4.0,24.0
8.0,F,OO,III,4.0,24.0
8.0,F,OO,III,4.0,24.0
8.0,F,OO,III,4.0,24.0
8.0,F,OO,III,4.0,24.0
8.0,F,OO,III,4.0,24.0
8.0,F,OO,III,4.0,26.0
8.0,F,OO,III,4.0,26.0
8.0,F,OO,III,4.0,28.0
8.0,F,OO,III,4.0,28.0
12.0,F,O2,III,1.0,5.0
12.0,F,O2,III,1.0,15.0
12.0,F,O2,III,1.0,19.0
12.0,F,O2,III,1.0,22.0
12.0,F,O2,III,1.0,26.0
12.0,F,O2,III,1.0,26.0
12.0,F,O2,III,1.0,26.0
12.0,F,O2,III,1.0,26.0
12.0,F,O2,III,1.0,26.0
12.0,F,O2,III,1.0,28.0
12.0,F,O2,III,1.0,31.0
12.0,F,O2,III,1.0,31.0
12.0,F,O2,III,1.0,34.0
12.0,F,O2,III,1.0,34.0
12.0,F,O2,III,1.0,34.0
12.0,F,O2,III,1.0,36.0
12.0,F,O2,III,1.0,36.0
12.0,F,O2,III,1.0,36.0
12.0,F,O2,III,1.0,36.0
12.0,F,O2,III,1.0,36.0
12.0,F,O2,III,1.0,36.0
12.0,F,O2,III,1.0,36.0
12.0,F,O2,III,1.0,39.0
12.0,F,O2,III,1.0,39.0
12.0,F,O2,III,1.0,39.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,42.0
12.0,F,O2,III,1.0,45.0
12.0,F,O2,III,1.0,45.0
12.0,F,O2,III,1.0,45.0
12.0,F,O2,III,1.0,45.0
12.0,F,O2,III,1.0,45.0
12.0,F,O2,III,1.0,45.0
12.0,F,O2,III,1.0,45.0
12.0,F,O2,III,1.0,47.0
12.0,F,O2,III,1.0,47.0
12.0,F,O2,III,1.0,47.0
12.0,F,O2,III,1.0,47.0
12.0,F,O2,III,1.0,47.0
12.0,F,O2,III,1.0,47.0
12.0,F,O2,III,1.0,47.0
12.0,F,O2,III,1.0,50.0
12.0,F,O2,III,1.0,50.0
12.0,F,O2,III,1.0,50.0
12.0,F,O2,III,1.0,50.0
12.0,F,O2,III,1.0,50.0
12.0,F,O2,III,1.0,50.0
12.0,F,O2,III,1.0,50.0
12.0,F,O2,III,1.0,50.0
14.0,F,O2,III,2.0,24.0
14.0,F,O2,III,2.0,26.0
14.0,F,O2,III,2.0,26.0
14.0,F,O2,III,2.0,28.0
14.0,F,O2,III,2.0,28.0
14.0,F,O2,III,2.0,28.0
14.0,F,O2,III,2.0,28.0
14.0,F,O2,III,2.0,31.0
14.0,F,O2,III,2.0,31.0
14.0,F,O2,III,2.0,31.0
14.0,F,O2,III,2.0,31.0
14.0,F,O2,III,2.0,31.0
14.0,F,O2,III,2.0,31.0
14.0,F,O2,III,2.0,31.0
14.0,F,O2,III,2.0,31.0
14.0,F,O2,III,2.0,34.0
14.0,F,O2,III,2.0,34.0
14.0,F,O2,III,2.0,34.0
14.0,F,O2,III,2.0,34.0
14.0,F,O2,III,2.0,34.0
14.0,F,O2,III,2.0,34.0
14.0,F,O2,III,2.0,34.0
14.0,F,O2,III,2.0,34.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,36.0
14.0,F,O2,III,2.0,39.0
14.0,F,O2,III,2.0,39.0
14.0,F,O2,III,2.0,39.0
14.0,F,O2,III,2.0,39.0
14.0,F,O2,III,2.0,39.0
14.0,F,O2,III,2.0,39.0
14.0,F,O2,III,2.0,39.0
14.0,F,O2,III,2.0,39.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,42.0
14.0,F,O2,III,2.0,45.0
14.0,F,O2,III,2.0,45.0
14.0,F,O2,III,2.0,45.0
14.0,F,O2,III,2.0,45.0
14.0,F,O2,III,2.0,47.0
14.0,F,O2,III,2.0,47.0
14.0,F,O2,III,2.0,47.0
14.0,F,O2,III,2.0,47.0
14.0,F,O2,III,2.0,47.0
14.0,F,O2,III,2.0,47.0
14.0,F,O2,III,2.0,47.0
14.0,F,O2,III,2.0,50.0
